2010 Federal Election Senate First Preferences By Division By Candidate By Vote Type  [Please Note: These results are not final. Event:15508 Phase:PostElection Generated:2010-09-06T22:08:56 Cycle:7c9a5a27-5e51-47dd-8420-35fbfd884996 Created:2010-09-06T21:51:16 Environment:PROD Site:FDC Server:DB01 Version:6.0.9.8314]
StateAb,DivisionID,DivisionNm,Ticket,BallotPosition,CandidateID,CandidateDetails,PartyName,PartyAb,Elected,HistoricElected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes
NSW,104,Barton,Q,3,20949,"ZIMMERMAN, Larissa",Australian Sex Party,ASXP,N,N,5,0,0,0,0,5
NSW,104,Barton,Q,9998,0,Unapportioned,Australian Sex Party,ASXP,N,N,0,0,0,0,0,0
NSW,104,Barton,R,0,22227,R Ticket Votes,,,N,N,9,0,0,1,0,10
NSW,104,Barton,R,1,21993,"BARKER, David",,,N,N,1,0,0,0,0,1
NSW,104,Barton,R,2,21994,"ZUREIK, S G",,,N,N,0,0,0,0,0,0
NSW,104,Barton,R,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,104,Barton,S,0,22204,S Ticket Votes,Socialist Equality Party,SEP,N,N,62,0,3,5,1,71
NSW,104,Barton,S,1,20978,"BEAMS, Nick",Socialist Equality Party,SEP,N,N,1,0,0,0,0,1
NSW,104,Barton,S,2,20981,"ZABALA, Gabriela",Socialist Equality Party,SEP,N,N,1,0,0,0,0,1
NSW,104,Barton,S,9998,0,Unapportioned,Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
NSW,104,Barton,T,0,22223,T Ticket Votes,,,N,N,31,0,1,0,0,32
NSW,104,Barton,T,1,21908,"BOURKE, William",,,N,N,6,0,0,0,0,6
NSW,104,Barton,T,2,21910,"O'CONNOR, Mark",,,N,N,0,0,0,0,0,0
NSW,104,Barton,T,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,104,Barton,U,0,22217,U Ticket Votes,Non-Custodial Parents Party (Equal Parenting),NCP,N,N,57,1,4,4,0,66
NSW,104,Barton,U,1,21413,"THOMPSON, Andy",Non-Custodial Parents Party (Equal Parenting),NCP,N,N,1,0,0,0,0,1
NSW,104,Barton,U,2,21420,"FOSTER, Roland",Non-Custodial Parents Party (Equal Parenting),NCP,N,N,0,0,0,0,0,0
NSW,104,Barton,U,9998,0,Unapportioned,Non-Custodial Parents Party (Equal Parenting),NCP,N,N,0,0,0,0,0,0
NSW,104,Barton,V,0,22209,V Ticket Votes,Family First,FFP,N,N,534,14,7,26,32,613
NSW,104,Barton,V,1,21178,"SWANE, Greg",Family First,FFP,N,N,26,0,0,0,3,29
NSW,104,Barton,V,2,21182,"LAMB, Phil",Family First,FFP,N,N,3,0,0,0,0,3
NSW,104,Barton,V,9998,0,Unapportioned,Family First,FFP,N,N,0,0,0,0,0,0
NSW,104,Barton,W,0,22206,W Ticket Votes,Labor,ALP,N,N,29731,481,321,1120,1653,33306
NSW,104,Barton,W,1,21012,"FAULKNER, John",Labor,ALP,N,Y,182,0,0,0,7,189
NSW,104,Barton,W,2,21016,"THISTLETHWAITE, Matthew",Labor,ALP,N,N,4,0,0,0,1,5
NSW,104,Barton,W,3,21018,"HUTCHINS, Steve",Labor,ALP,N,Y,6,0,0,0,0,6
NSW,104,Barton,W,4,21020,"MURNAIN, Anne",Labor,ALP,N,N,9,0,0,0,0,9
NSW,104,Barton,W,5,21022,"SEATON, Fiona",Labor,ALP,N,N,3,0,0,0,2,5
NSW,104,Barton,W,6,21025,"McDERMOTT, Hugh",Labor,ALP,N,N,5,0,0,0,1,6
NSW,104,Barton,W,9998,0,Unapportioned,Labor,ALP,N,N,0,0,0,0,0,0
NSW,104,Barton,X,0,22231,X Ticket Votes,,,N,N,19,0,1,2,1,23
NSW,104,Barton,X,1,21995,"STEFANAC, Jennifer",,,N,N,0,0,0,0,0,0
NSW,104,Barton,X,2,21997,"COOLEY, Tucky Tania",,,N,N,1,0,0,0,0,1
NSW,104,Barton,X,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,104,Barton,Y,0,22228,Y Ticket Votes,Carers Alliance,CA,N,N,141,2,3,7,9,162
NSW,104,Barton,Y,1,21984,"CARTER, Marylou",Carers Alliance,CA,N,N,17,0,0,0,2,19
NSW,104,Barton,Y,2,21986,"BUCKWALTER, Maree",Carers Alliance,CA,N,N,0,0,0,0,0,0
NSW,104,Barton,Y,9998,0,Unapportioned,Carers Alliance,CA,N,N,0,0,0,0,0,0
NSW,104,Barton,Z,0,22205,Z Ticket Votes,Christian Democratic Party (Fred Nile Group),CDP,N,N,1139,25,15,40,90,1309
NSW,104,Barton,Z,1,20990,"GREEN, Paul",Christian Democratic Party (Fred Nile Group),CDP,N,N,58,0,0,0,2,60
NSW,104,Barton,Z,2,20992,"PEEBLES, Robyn",Christian Democratic Party (Fred Nile Group),CDP,N,N,3,0,0,0,0,3
NSW,104,Barton,Z,3,20994,"NILE, Elaine",Christian Democratic Party (Fred Nile Group),CDP,N,N,9,0,0,0,0,9
NSW,104,Barton,Z,9998,0,Unapportioned,Christian Democratic Party (Fred Nile Group),CDP,N,N,0,0,0,0,0,0
NSW,104,Barton,AA,0,22210,AA Ticket Votes,Liberal/Nationals,LNP,N,N,23950,415,229,764,1545,26903
NSW,104,Barton,AA,1,21762,"FIERRAVANTI-WELLS, Concetta",Liberal,LP,N,Y,190,0,0,0,12,202
NSW,104,Barton,AA,2,21766,"HEFFERNAN, William",Liberal,LP,N,Y,45,0,0,0,11,56
NSW,104,Barton,AA,3,21768,"NASH, Fiona",The Nationals,NP,N,Y,12,0,0,0,1,13
NSW,104,Barton,AA,4,21771,"HUGHES, Hollie",Liberal,LP,N,N,6,0,0,0,0,6
NSW,104,Barton,AA,5,21774,"DENNIS, Joe",The Nationals,NP,N,N,3,0,0,0,0,3
NSW,104,Barton,AA,6,21776,"BILIC, George",Liberal,LP,N,N,12,0,0,0,2,14
NSW,104,Barton,AA,9998,0,Unapportioned,Liberal/Nationals,LNP,N,N,0,0,0,0,0,0
NSW,104,Barton,AB,0,22221,AB Ticket Votes,,,N,N,41,0,2,1,4,48
NSW,104,Barton,AB,1,21901,"ECKFORD, Michael",,,N,N,0,0,0,0,0,0
NSW,104,Barton,AB,2,21902,"STEVENS, Criselee",,,N,N,0,0,0,0,0,0
NSW,104,Barton,AB,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,104,Barton,AC,0,22225,AC Ticket Votes,One Nation,ON,N,N,222,4,0,15,30,271
NSW,104,Barton,AC,1,21824,"WEBBER, Andrew",One Nation,ON,N,N,19,0,0,0,2,21
NSW,104,Barton,AC,2,21827,"BRETT, John",One Nation,ON,N,N,7,0,0,0,0,7
NSW,104,Barton,AC,9998,0,Unapportioned,One Nation,ON,N,N,0,0,0,0,0,0
NSW,104,Barton,AD,0,22208,AD Ticket Votes,The Greens,GRN,N,N,5723,165,77,258,239,6462
NSW,104,Barton,AD,1,21147,"RHIANNON, Lee",The Greens,GRN,N,N,251,0,0,0,10,261
NSW,104,Barton,AD,2,21677,"McILROY, Keith",The Greens,GRN,N,N,18,0,0,0,0,18
NSW,104,Barton,AD,3,21152,"JEGATHEESWARAN, Brami",The Greens,GRN,N,N,4,0,0,0,0,4
NSW,104,Barton,AD,4,21160,"SWIFT, Harriett",The Greens,GRN,N,N,3,0,0,0,0,3
NSW,104,Barton,AD,5,21163,"MORRISSEY, Simone",The Greens,GRN,N,N,14,0,0,0,2,16
NSW,104,Barton,AD,6,21169,"KANAK, Dominic Wy",The Greens,GRN,N,N,7,0,0,0,0,7
NSW,104,Barton,AD,9998,0,Unapportioned,The Greens,GRN,N,N,0,0,0,0,0,0
NSW,104,Barton,AE,0,22234,AE Ticket Votes,,,N,N,56,1,13,2,10,82
NSW,104,Barton,AE,1,22202,"KERNOT, Cheryl",,,N,N,47,0,0,0,3,50
NSW,104,Barton,AE,2,22201,"CANT, Simon",,,N,N,0,0,0,0,0,0
NSW,104,Barton,AE,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,104,Barton,AF,0,22229,AF Ticket Votes,Liberal Democrats (LDP),LDP,N,N,1962,54,15,127,189,2347
NSW,104,Barton,AF,1,22006,"DRUERY, Glenn",Liberal Democrats (LDP),LDP,N,N,13,0,0,0,3,16
NSW,104,Barton,AF,2,22008,"GABB, Lucy",Liberal Democrats (LDP),LDP,N,N,0,0,0,0,1,1
NSW,104,Barton,AF,3,22010,"STITT, Peter",Liberal Democrats (LDP),LDP,N,N,2,0,0,0,1,3
NSW,104,Barton,AF,9998,0,Unapportioned,Liberal Democrats (LDP),LDP,N,N,0,0,0,0,0,0
NSW,104,Barton,UG,1,22011,"RICHARDSON, Hamish",Independent,IND,N,N,3,0,0,0,1,4
NSW,104,Barton,UG,2,22014,"HOOPER, Norman H Joseph",Independent,IND,N,N,0,0,0,0,0,0
NSW,104,Barton,UG,3,21903,"SCOTT-IRVING, Stewart",Independent,IND,N,N,1,0,0,0,0,1
NSW,104,Barton,UG,4,21268,"PAPE, Bryan",Independent,IND,N,N,1,0,0,0,0,1
NSW,104,Barton,UG,5,21937,"WHALAN, Andrew",Independent,IND,N,N,1,0,0,0,0,1
NSW,105,Bennelong,A,0,22214,A Ticket Votes,Socialist Alliance,SAL,N,N,372,10,0,9,12,403
NSW,105,Bennelong,A,1,21446,"EVANS, Rachel",Socialist Alliance,SAL,N,N,17,0,0,0,1,18
NSW,105,Bennelong,A,2,21449,"ISKANDER, Soubhi",Socialist Alliance,SAL,N,N,1,0,0,0,0,1
NSW,105,Bennelong,A,9998,0,Unapportioned,Socialist Alliance,SAL,N,N,3,0,0,0,0,3
NSW,105,Bennelong,B,0,22230,B Ticket Votes,,,N,N,24,0,0,1,2,27
NSW,105,Bennelong,B,1,22023,"HODGES, Robert",,,N,N,6,0,0,0,0,6
NSW,105,Bennelong,B,2,22024,"FRIER, Bob",,,N,N,0,0,0,0,0,0
NSW,105,Bennelong,B,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,105,Bennelong,C,0,22224,C Ticket Votes,,,N,N,7,1,0,2,0,10
NSW,105,Bennelong,C,1,21904,"ROBINSON, Tony",,,N,N,2,0,0,0,0,2
NSW,105,Bennelong,C,2,21907,"SELBY, Noel",,,N,N,0,0,0,0,0,0
NSW,105,Bennelong,C,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,105,Bennelong,D,0,22215,D Ticket Votes,,,N,N,21,1,0,1,0,23
NSW,105,Bennelong,D,1,21429,"HODGES, Darrin",,,N,N,1,0,0,0,0,1
NSW,105,Bennelong,D,2,21430,"FOLKES, Nick",,,N,N,0,0,0,0,0,0
NSW,105,Bennelong,D,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,105,Bennelong,E,0,22220,E Ticket Votes,Building Australia,BAP,N,N,112,9,0,10,7,138
NSW,105,Bennelong,E,1,21798,"BROWN, Ray",Building Australia,BAP,N,N,4,0,0,0,0,4
NSW,105,Bennelong,E,2,21799,"O'DONNELL, Michael",Building Australia,BAP,N,N,1,0,0,0,0,1
NSW,105,Bennelong,E,9998,0,Unapportioned,Building Australia,BAP,N,N,3,0,0,0,0,3
NSW,105,Bennelong,F,0,22212,F Ticket Votes,Senator On-Line,SOL,N,N,42,7,0,0,3,52
NSW,105,Bennelong,F,1,21465,"BAS, Wes",Senator On-Line,SOL,N,N,14,0,0,0,0,14
NSW,105,Bennelong,F,2,21470,"ROACH, Brianna",Senator On-Line,SOL,N,N,0,0,0,0,0,0
NSW,105,Bennelong,F,9998,0,Unapportioned,Senator On-Line,SOL,N,N,0,0,0,0,0,0
NSW,105,Bennelong,G,0,22222,G Ticket Votes,Communist,CAL,N,N,116,8,0,7,8,139
NSW,105,Bennelong,G,1,21787,"LAWLER, Geoff",Communist,CAL,N,N,10,0,0,0,3,13
NSW,105,Bennelong,G,2,21789,"KELLAWAY, Brenda Anne",Communist,CAL,N,N,1,0,0,0,0,1
NSW,105,Bennelong,G,9998,0,Unapportioned,Communist,CAL,N,N,2,0,0,0,0,2
NSW,105,Bennelong,H,0,22233,H Ticket Votes,,,N,N,6,1,0,0,1,8
NSW,105,Bennelong,H,1,22021,"BLOOM, Nadia",,,N,N,2,0,0,0,0,2
NSW,105,Bennelong,H,2,22022,"IRELAND, Bede",,,N,N,0,0,0,0,0,0
NSW,105,Bennelong,H,9998,0,Unapportioned,,,N,N,2,0,0,0,0,2
NSW,105,Bennelong,I,0,22211,I Ticket Votes,Citizens Electoral Council of Australia,CEC,N,N,72,5,0,5,3,85
NSW,105,Bennelong,I,1,21031,"BUTLER, Robert H",Citizens Electoral Council of Australia,CEC,N,N,1,0,0,0,0,1
NSW,105,Bennelong,I,2,21037,"McCAFFREY, Ian David",Citizens Electoral Council of Australia,CEC,N,N,1,0,0,0,0,1
NSW,105,Bennelong,I,9998,0,Unapportioned,Citizens Electoral Council of Australia,CEC,N,N,2,0,0,0,0,2
NSW,105,Bennelong,J,0,22219,J Ticket Votes,Australian Democrats,DEM,N,N,385,20,0,36,46,487
NSW,105,Bennelong,J,1,21733,"CLANCY, Fiona",Australian Democrats,DEM,N,N,47,0,0,0,3,50
NSW,105,Bennelong,J,2,21736,"MITCHELL, Jen",Australian Democrats,DEM,N,N,6,0,0,0,1,7
NSW,105,Bennelong,J,9998,0,Unapportioned,Australian Democrats,DEM,N,N,3,0,0,0,0,3
NSW,105,Bennelong,K,0,22218,K Ticket Votes,,,N,N,8,2,0,1,1,12
NSW,105,Bennelong,K,1,21714,"SAMPSON, Meg",,,N,N,1,0,0,0,0,1
NSW,105,Bennelong,K,2,21718,"HINCHCLIFFE, J",,,N,N,0,0,0,0,0,0
NSW,105,Bennelong,K,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,105,Bennelong,L,0,22232,L Ticket Votes,,,N,N,15,0,0,0,2,17
NSW,105,Bennelong,L,1,22019,"BELGRAVE, Leon Adrian",,,N,N,0,0,0,0,0,0
NSW,105,Bennelong,L,2,22020,"BEREGSZASZI, Janos",,,N,N,0,0,0,0,0,0
NSW,105,Bennelong,L,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,105,Bennelong,M,0,22207,M Ticket Votes,The Climate Sceptics,TCS,N,N,123,8,0,8,14,153
NSW,105,Bennelong,M,1,21127,"KOUTALIANOS, Bill",The Climate Sceptics,TCS,N,N,25,0,0,0,0,25
NSW,105,Bennelong,M,2,21134,"BROWN, Geoffrey",The Climate Sceptics,TCS,N,N,4,0,0,0,0,4
NSW,105,Bennelong,M,9998,0,Unapportioned,The Climate Sceptics,TCS,N,N,0,0,0,0,0,0
NSW,105,Bennelong,N,0,22213,N Ticket Votes,Secular Party of Australia,SPA,N,N,57,7,0,5,3,72
NSW,105,Bennelong,N,1,21229,"BRYCE, Ian",Secular Party of Australia,SPA,N,N,16,0,0,0,1,17
NSW,105,Bennelong,N,2,21233,"WARREN, Lyle Richard",Secular Party of Australia,SPA,N,N,0,0,0,0,0,0
NSW,105,Bennelong,N,9998,0,Unapportioned,Secular Party of Australia,SPA,N,N,1,0,0,0,0,1
NSW,105,Bennelong,O,0,22216,O Ticket Votes,Shooters and Fishers,ASP,N,N,620,50,0,25,37,732
NSW,105,Bennelong,O,1,21451,"MUIRHEAD, Jim Gerard",Shooters and Fishers,ASP,N,N,50,0,0,0,3,53
NSW,105,Bennelong,O,2,21455,"McGLASHAN, Alistair David",Shooters and Fishers,ASP,N,N,10,0,0,0,0,10
NSW,105,Bennelong,O,9998,0,Unapportioned,Shooters and Fishers,ASP,N,N,6,0,0,0,0,6
NSW,105,Bennelong,P,0,22226,P Ticket Votes,Democratic Labor Party (DLP) of Australia,DLP,N,N,298,23,0,21,16,358
NSW,105,Bennelong,P,1,22015,"McCAFFREY, Simon Thomas",Democratic Labor Party (DLP) of Australia,DLP,N,N,17,0,0,0,1,18
NSW,105,Bennelong,P,2,22016,"CULLEN, Martin",Democratic Labor Party (DLP) of Australia,DLP,N,N,0,0,0,0,0,0
NSW,105,Bennelong,P,9998,0,Unapportioned,Democratic Labor Party (DLP) of Australia,DLP,N,N,8,0,0,0,0,8
NSW,105,Bennelong,Q,0,22203,Q Ticket Votes,Australian Sex Party,ASXP,N,N,849,64,0,47,42,1002
NSW,105,Bennelong,Q,1,20841,"LEISHMAN, Marianne",Australian Sex Party,ASXP,N,N,82,0,0,0,4,86
NSW,105,Bennelong,Q,2,20947,"CAMPBELL, Huw",Australian Sex Party,ASXP,N,N,5,0,0,0,0,5
NSW,105,Bennelong,Q,3,20949,"ZIMMERMAN, Larissa",Australian Sex Party,ASXP,N,N,8,0,0,0,0,8
NSW,105,Bennelong,Q,9998,0,Unapportioned,Australian Sex Party,ASXP,N,N,11,0,0,0,0,11
NSW,105,Bennelong,R,0,22227,R Ticket Votes,,,N,N,7,0,0,1,0,8
NSW,105,Bennelong,R,1,21993,"BARKER, David",,,N,N,0,0,0,0,0,0
NSW,105,Bennelong,R,2,21994,"ZUREIK, S G",,,N,N,0,0,0,0,0,0
NSW,105,Bennelong,R,9998,0,Unapportioned,,,N,N,1,0,0,0,0,1
NSW,105,Bennelong,S,0,22204,S Ticket Votes,Socialist Equality Party,SEP,N,N,56,8,0,5,6,75
NSW,105,Bennelong,S,1,20978,"BEAMS, Nick",Socialist Equality Party,SEP,N,N,6,0,0,0,0,6
NSW,105,Bennelong,S,2,20981,"ZABALA, Gabriela",Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
NSW,105,Bennelong,S,9998,0,Unapportioned,Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
NSW,105,Bennelong,T,0,22223,T Ticket Votes,,,N,N,36,2,0,2,0,40
NSW,105,Bennelong,T,1,21908,"BOURKE, William",,,N,N,7,0,0,0,1,8
NSW,105,Bennelong,T,2,21910,"O'CONNOR, Mark",,,N,N,1,0,0,0,0,1
NSW,105,Bennelong,T,9998,0,Unapportioned,,,N,N,2,0,0,0,0,2
NSW,105,Bennelong,U,0,22217,U Ticket Votes,Non-Custodial Parents Party (Equal Parenting),NCP,N,N,15,6,0,1,0,22
NSW,105,Bennelong,U,1,21413,"THOMPSON, Andy",Non-Custodial Parents Party (Equal Parenting),NCP,N,N,5,0,0,0,0,5
NSW,105,Bennelong,U,2,21420,"FOSTER, Roland",Non-Custodial Parents Party (Equal Parenting),NCP,N,N,0,0,0,0,0,0
NSW,105,Bennelong,U,9998,0,Unapportioned,Non-Custodial Parents Party (Equal Parenting),NCP,N,N,0,0,0,0,0,0
NSW,105,Bennelong,V,0,22209,V Ticket Votes,Family First,FFP,N,N,457,29,0,32,44,562
NSW,105,Bennelong,V,1,21178,"SWANE, Greg",Family First,FFP,N,N,37,0,0,0,1,38
NSW,105,Bennelong,V,2,21182,"LAMB, Phil",Family First,FFP,N,N,5,0,0,0,0,5
NSW,105,Bennelong,V,9998,0,Unapportioned,Family First,FFP,N,N,5,0,0,0,0,5
NSW,105,Bennelong,W,0,22206,W Ticket Votes,Labor,ALP,N,N,24067,1141,0,1146,1782,28136
NSW,105,Bennelong,W,1,21012,"FAULKNER, John",Labor,ALP,N,Y,313,0,0,0,12,325
NSW,105,Bennelong,W,2,21016,"THISTLETHWAITE, Matthew",Labor,ALP,N,N,7,0,0,0,0,7
NSW,105,Bennelong,W,3,21018,"HUTCHINS, Steve",Labor,ALP,N,Y,3,0,0,0,1,4
NSW,105,Bennelong,W,4,21020,"MURNAIN, Anne",Labor,ALP,N,N,7,0,0,0,0,7
NSW,105,Bennelong,W,5,21022,"SEATON, Fiona",Labor,ALP,N,N,8,0,0,0,1,9
NSW,105,Bennelong,W,6,21025,"McDERMOTT, Hugh",Labor,ALP,N,N,10,0,0,0,1,11
NSW,105,Bennelong,W,9998,0,Unapportioned,Labor,ALP,N,N,255,0,0,0,0,255
NSW,105,Bennelong,X,0,22231,X Ticket Votes,,,N,N,20,2,0,2,0,24
NSW,105,Bennelong,X,1,21995,"STEFANAC, Jennifer",,,N,N,0,0,0,0,0,0
NSW,105,Bennelong,X,2,21997,"COOLEY, Tucky Tania",,,N,N,0,0,0,0,0,0
NSW,105,Bennelong,X,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,105,Bennelong,Y,0,22228,Y Ticket Votes,Carers Alliance,CA,N,N,249,12,0,9,39,309
NSW,105,Bennelong,Y,1,21984,"CARTER, Marylou",Carers Alliance,CA,N,N,54,0,0,0,0,54
NSW,105,Bennelong,Y,2,21986,"BUCKWALTER, Maree",Carers Alliance,CA,N,N,3,0,0,0,0,3
NSW,105,Bennelong,Y,9998,0,Unapportioned,Carers Alliance,CA,N,N,4,0,0,0,0,4
NSW,105,Bennelong,Z,0,22205,Z Ticket Votes,Christian Democratic Party (Fred Nile Group),CDP,N,N,1516,72,0,56,87,1731
NSW,105,Bennelong,Z,1,20990,"GREEN, Paul",Christian Democratic Party (Fred Nile Group),CDP,N,N,107,0,0,0,5,112
NSW,105,Bennelong,Z,2,20992,"PEEBLES, Robyn",Christian Democratic Party (Fred Nile Group),CDP,N,N,5,0,0,0,2,7
NSW,105,Bennelong,Z,3,20994,"NILE, Elaine",Christian Democratic Party (Fred Nile Group),CDP,N,N,13,0,0,0,0,13
NSW,105,Bennelong,Z,9998,0,Unapportioned,Christian Democratic Party (Fred Nile Group),CDP,N,N,28,0,0,0,0,28
NSW,105,Bennelong,AA,0,22210,AA Ticket Votes,Liberal/Nationals,LNP,N,N,33550,1376,0,1382,2877,39185
NSW,105,Bennelong,AA,1,21762,"FIERRAVANTI-WELLS, Concetta",Liberal,LP,N,Y,279,0,0,0,18,297
NSW,105,Bennelong,AA,2,21766,"HEFFERNAN, William",Liberal,LP,N,Y,61,0,0,0,5,66
NSW,105,Bennelong,AA,3,21768,"NASH, Fiona",The Nationals,NP,N,Y,26,0,0,0,2,28
NSW,105,Bennelong,AA,4,21771,"HUGHES, Hollie",Liberal,LP,N,N,13,0,0,0,1,14
NSW,105,Bennelong,AA,5,21774,"DENNIS, Joe",The Nationals,NP,N,N,7,0,0,0,0,7
NSW,105,Bennelong,AA,6,21776,"BILIC, George",Liberal,LP,N,N,17,0,0,0,0,17
NSW,105,Bennelong,AA,9998,0,Unapportioned,Liberal/Nationals,LNP,N,N,407,0,0,0,0,407
NSW,105,Bennelong,AB,0,22221,AB Ticket Votes,,,N,N,27,3,0,1,0,31
NSW,105,Bennelong,AB,1,21901,"ECKFORD, Michael",,,N,N,1,0,0,0,0,1
NSW,105,Bennelong,AB,2,21902,"STEVENS, Criselee",,,N,N,1,0,0,0,0,1
NSW,105,Bennelong,AB,9998,0,Unapportioned,,,N,N,1,0,0,0,0,1
NSW,105,Bennelong,AC,0,22225,AC Ticket Votes,One Nation,ON,N,N,187,14,0,12,24,237
NSW,105,Bennelong,AC,1,21824,"WEBBER, Andrew",One Nation,ON,N,N,19,0,0,0,2,21
NSW,105,Bennelong,AC,2,21827,"BRETT, John",One Nation,ON,N,N,1,0,0,0,0,1
NSW,105,Bennelong,AC,9998,0,Unapportioned,One Nation,ON,N,N,2,0,0,0,0,2
NSW,105,Bennelong,AD,0,22208,AD Ticket Votes,The Greens,GRN,N,N,7995,593,0,453,426,9467
NSW,105,Bennelong,AD,1,21147,"RHIANNON, Lee",The Greens,GRN,N,N,522,0,0,0,8,530
NSW,105,Bennelong,AD,2,21677,"McILROY, Keith",The Greens,GRN,N,N,28,0,0,0,1,29
NSW,105,Bennelong,AD,3,21152,"JEGATHEESWARAN, Brami",The Greens,GRN,N,N,12,0,0,0,1,13
NSW,105,Bennelong,AD,4,21160,"SWIFT, Harriett",The Greens,GRN,N,N,9,0,0,0,0,9
NSW,105,Bennelong,AD,5,21163,"MORRISSEY, Simone",The Greens,GRN,N,N,10,0,0,0,0,10
NSW,105,Bennelong,AD,6,21169,"KANAK, Dominic Wy",The Greens,GRN,N,N,11,0,0,0,2,13
NSW,105,Bennelong,AD,9998,0,Unapportioned,The Greens,GRN,N,N,49,0,0,0,0,49
NSW,105,Bennelong,AE,0,22234,AE Ticket Votes,,,N,N,89,2,0,9,10,110
NSW,105,Bennelong,AE,1,22202,"KERNOT, Cheryl",,,N,N,87,0,0,0,3,90
NSW,105,Bennelong,AE,2,22201,"CANT, Simon",,,N,N,1,0,0,0,0,1
NSW,105,Bennelong,AE,9998,0,Unapportioned,,,N,N,1,0,0,0,0,1
NSW,105,Bennelong,AF,0,22229,AF Ticket Votes,Liberal Democrats (LDP),LDP,N,N,1157,99,0,124,146,1526
NSW,105,Bennelong,AF,1,22006,"DRUERY, Glenn",Liberal Democrats (LDP),LDP,N,N,18,0,0,0,1,19
NSW,105,Bennelong,AF,2,22008,"GABB, Lucy",Liberal Democrats (LDP),LDP,N,N,2,0,0,0,0,2
NSW,105,Bennelong,AF,3,22010,"STITT, Peter",Liberal Democrats (LDP),LDP,N,N,1,0,0,0,2,3
NSW,105,Bennelong,AF,9998,0,Unapportioned,Liberal Democrats (LDP),LDP,N,N,17,0,0,0,0,17
NSW,105,Bennelong,UG,1,22011,"RICHARDSON, Hamish",Independent,IND,N,N,10,0,0,0,0,10
NSW,105,Bennelong,UG,2,22014,"HOOPER, Norman H Joseph",Independent,IND,N,N,2,0,0,0,0,2
NSW,105,Bennelong,UG,3,21903,"SCOTT-IRVING, Stewart",Independent,IND,N,N,0,0,0,0,0,0
NSW,105,Bennelong,UG,4,21268,"PAPE, Bryan",Independent,IND,N,N,3,0,0,0,0,3
NSW,105,Bennelong,UG,5,21937,"WHALAN, Andrew",Independent,IND,N,N,5,0,0,0,0,5
NSW,106,Berowra,A,0,22214,A Ticket Votes,Socialist Alliance,SAL,N,N,335,21,0,8,6,370
NSW,106,Berowra,A,1,21446,"EVANS, Rachel",Socialist Alliance,SAL,N,N,7,1,0,0,0,8
NSW,106,Berowra,A,2,21449,"ISKANDER, Soubhi",Socialist Alliance,SAL,N,N,1,0,0,0,0,1
NSW,106,Berowra,A,9998,0,Unapportioned,Socialist Alliance,SAL,N,N,0,0,0,0,0,0
NSW,106,Berowra,B,0,22230,B Ticket Votes,,,N,N,17,2,0,1,0,20
NSW,106,Berowra,B,1,22023,"HODGES, Robert",,,N,N,3,0,0,0,2,5
NSW,106,Berowra,B,2,22024,"FRIER, Bob",,,N,N,3,2,0,0,0,5
NSW,106,Berowra,B,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,106,Berowra,C,0,22224,C Ticket Votes,,,N,N,10,1,0,1,0,12
NSW,106,Berowra,C,1,21904,"ROBINSON, Tony",,,N,N,1,0,0,0,0,1
NSW,106,Berowra,C,2,21907,"SELBY, Noel",,,N,N,0,0,0,0,0,0
NSW,106,Berowra,C,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,106,Berowra,D,0,22215,D Ticket Votes,,,N,N,18,0,0,3,0,21
NSW,106,Berowra,D,1,21429,"HODGES, Darrin",,,N,N,1,0,0,0,0,1
NSW,106,Berowra,D,2,21430,"FOLKES, Nick",,,N,N,0,0,0,0,0,0
NSW,106,Berowra,D,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,106,Berowra,E,0,22220,E Ticket Votes,Building Australia,BAP,N,N,147,6,0,6,4,163
NSW,106,Berowra,E,1,21798,"BROWN, Ray",Building Australia,BAP,N,N,8,0,0,0,0,8
NSW,106,Berowra,E,2,21799,"O'DONNELL, Michael",Building Australia,BAP,N,N,0,0,0,0,0,0
NSW,106,Berowra,E,9998,0,Unapportioned,Building Australia,BAP,N,N,0,0,0,0,0,0
NSW,106,Berowra,F,0,22212,F Ticket Votes,Senator On-Line,SOL,N,N,41,1,0,2,2,46
NSW,106,Berowra,F,1,21465,"BAS, Wes",Senator On-Line,SOL,N,N,18,1,0,0,1,20
